,Tahun,Quarter,Provinsi,Bawang Merah,Bawang Putih,Beras,Cabai Merah,Cabai Rawit,Daging Ayam,Daging Sapi,Gula Pasir,Minyak Goreng,Telur Ayam,index
145,2017,1,DKI JAKARTA,37935.34482758621,42456.89655172414,11292.241379310344,44621.55172413793,87887.06896551725,31031.03448275862,123836.20689655172,15312.931034482759,13731.896551724138,20112.931034482757,2288.969568965517
146,2017,1,GORONTALO,36964.912280701756,40706.14035087719,10031.578947368422,34903.508771929824,74500.0,36907.894736842114,110000.0,16480.701754385966,14700.0,19798.245614035088,2180.2755263157896
147,2017,1,JAMBI,24695.689655172413,36057.758620689645,11510.344827586208,35490.51724137931,53728.44827586207,29193.103448275866,121327.58620689654,14866.37931034483,13276.724137931034,21509.482758620692,2137.3543965517238
148,2017,1,JAWA BARAT,32978.44827586207,37624.137931034486,10377.58620689655,39156.89655172414,83585.3448275862,31366.379310344822,122121.55172413793,14860.344827586208,13409.48275862069,19714.655172413797,2192.721810344828
149,2017,1,JAWA TENGAH,32287.5,35687.5,10048.333333333334,33101.666666666664,70235.0,30162.5,113726.66666666669,14551.666666666664,13104.166666666664,18758.33333333333,2061.3614166666666
150,2017,1,JAWA TIMUR,31820.689655172413,32677.586206896547,10056.896551724138,28610.344827586207,61154.31034482759,28072.413793103453,107735.34482758619,14120.689655172411,13222.413793103447,17813.793103448275,1958.4258620689654
151,2017,1,KALIMANTAN BARAT,34153.44827586207,36214.65517241379,12764.655172413792,32946.55172413793,84596.55172413793,27200.0,122888.79310344828,14022.413793103447,13691.37931034483,22639.655172413793,2234.3102586206896
152,2017,1,KALIMANTAN SELATAN,34093.10344827586,36271.55172413793,13413.793103448277,35051.72413793104,75571.55172413793,33686.206896551725,128653.44827586207,14960.344827586208,13756.896551724138,21596.55172413793,2365.2224137931034
153,2017,1,KALIMANTAN TENGAH,36253.44827586207,37020.68965517241,13518.103448275862,55304.31034482759,86633.62068965517,31843.96551724138,120731.03448275864,15985.344827586208,14625.862068965518,23300.0,2419.0
154,2017,1,KALIMANTAN TIMUR,35265.51724137931,38304.31034482759,12254.310344827589,40943.965517241384,80703.44827586207,31781.896551724134,120310.34482758619,15340.51724137931,15782.758620689656,21775.86206896552,2299.0622413793108
155,2017,1,KALIMANTAN UTARA,38836.20689655173,40573.27586206896,12570.689655172411,42334.48275862069,95956.03448275864,39508.62068965517,102374.13793103448,14462.068965517241,14179.310344827589,22719.82758620689,2329.7280172413793
156,2017,1,KEPULAUAN BANGKA BELITUNG,38238.79310344828,36809.48275862069,11235.344827586208,59023.275862068964,86962.93103448275,32311.206896551725,113826.72413793106,13898.275862068966,12410.344827586208,22049.137931034482,2284.4143965517237
157,2017,1,KEPULAUAN RIAU,25445.689655172413,37962.06896551724,12886.206896551723,46512.93103448276,53027.58620689655,32136.206896551725,109287.06896551725,14451.724137931034,12662.068965517241,24199.137931034482,2211.6565517241384
158,2017,1,LAMPUNG,28540.51724137931,33662.06896551724,10688.793103448277,35617.241379310355,67057.75862068965,27522.413793103453,108598.27586206897,14146.551724137933,13300.0,18840.517241379308,2014.2118965517238
159,2017,1,MALUKU,45818.96551724138,42774.137931034486,12206.896551724138,59965.51724137932,71181.89655172414,36272.41379310345,110099.13793103448,17401.724137931036,15807.758620689656,31532.75862068966,2463.5393965517237
160,2017,1,MALUKU UTARA,50206.89655172414,50254.31034482759,12178.448275862067,43008.62068965517,75787.93103448275,36633.62068965517,110258.62068965516,16770.689655172413,15398.275862068966,17187.931034482757,2334.6306896551723
161,2017,1,NUSA TENGGARA BARAT,28412.068965517246,34518.965517241384,8995.689655172413,33580.1724137931,64151.724137931036,34810.34482758621,105585.34482758619,15531.896551724138,13714.655172413792,18578.44827586207,2017.1027586206894
162,2017,1,NUSA TENGGARA TIMUR,40318.10344827586,43203.44827586207,11073.275862068966,46127.58620689655,56760.34482758621,37259.48275862069,98847.41379310343,15673.275862068966,14738.793103448277,23978.44827586207,2214.7693103448278
163,2017,1,PAPUA,51961.66666666666,45998.33333333334,11463.333333333336,52379.16666666666,70972.5,37983.333333333336,109560.0,17655.833333333332,14879.166666666664,35328.333333333336,2468.997166666667
164,2017,1,PAPUA BARAT,48521.55172413793,48340.51724137932,12888.793103448277,46829.31034482759,73640.51724137929,36923.27586206896,106293.10344827586,17777.58620689655,16894.8275862069,30203.44827586207,2446.048965517241
165,2017,1,RIAU,27402.586206896547,34716.379310344826,11924.137931034482,36178.44827586207,51374.13793103449,31815.51724137931,108568.96551724136,14223.275862068966,13753.448275862067,22011.206896551725,2117.037844827586
166,2017,1,SEMUA PROVINSI,35030.833333333336,37926.66666666666,11223.333333333336,39061.66666666666,68018.33333333331,32051.66666666667,113385.83333333331,15246.666666666664,13963.333333333336,21691.666666666668,2185.9546666666665
167,2017,1,SULAWESI BARAT,31434.48275862069,35029.31034482759,9443.103448275862,29013.793103448275,48190.51724137932,31970.689655172413,113482.75862068965,15937.931034482759,13412.068965517241,18343.96551724138,2017.5117241379305
168,2017,1,SULAWESI SELATAN,30209.48275862069,35074.137931034486,9819.827586206895,25051.72413793104,65090.51724137932,23330.172413793105,102349.13793103448,14692.241379310344,13439.655172413792,18537.931034482757,1861.1790517241375
169,2017,1,SULAWESI TENGAH,35516.949152542365,40127.1186440678,10094.915254237287,31827.966101694918,75072.03389830509,25600.84745762712,107415.25423728813,16258.474576271186,14101.694915254237,21345.762711864405,2021.715
170,2017,1,SULAWESI TENGGARA,38959.48275862069,41282.758620689645,10406.034482758621,34302.58620689655,66363.79310344828,32691.379310344822,106925.0,16410.34482758621,14687.068965517241,20849.13793103448,2126.36
171,2017,1,SULAWESI UTARA,39890.350877192985,40385.964912280695,11204.38596491228,44026.315789473694,70057.01754385965,29055.263157894737,99407.8947368421,15443.859649122807,14238.596491228069,22485.964912280702,2114.0349122807015
172,2017,1,SUMATERA BARAT,25726.72413793104,35118.10344827586,13428.448275862067,35771.55172413793,52399.13793103449,38807.758620689645,123750.0,15418.965517241379,13416.37931034483,20287.068965517243,2336.3411206896553
173,2017,1,SUMATERA SELATAN,33938.793103448275,38099.137931034486,10468.965517241379,47274.13793103449,74971.55172413793,29259.48275862069,120946.55172413793,13858.62068965517,13304.310344827589,19906.896551724134,2181.795862068965
174,2017,1,SUMATERA UTARA,29362.068965517246,35425.862068965514,10553.448275862067,28879.310344827587,40186.20689655173,30704.310344827587,118189.65517241381,14196.551724137933,13404.310344827589,19106.896551724134,2051.989051724138
175,2017,2,ACEH,29604.464285714286,37774.107142857145,10129.464285714286,26096.42857142857,27185.714285714286,24595.535714285717,133900.0,14825.892857142857,14421.428571428569,20441.071428571428,2050.7907142857143
176,2017,2,BALI,28148.181818181816,34615.454545454544,10724.545454545454,22433.636363636364,35706.36363636364,32887.27272727273,107367.27272727274,14340.0,14316.363636363636,18827.272727272728,1990.3660909090909
177,2017,2,BANTEN,31652.67857142857,40305.357142857145,10982.142857142857,33096.42857142857,45137.5,35753.57142857143,116888.39285714286,14584.821428571431,12815.178571428569,21678.571428571428,2174.1439285714278
178,2017,2,BENGKULU,33745.53571428572,40991.07142857143,10719.642857142857,27451.785714285717,33299.107142857145,32616.071428571428,126674.10714285714,14886.607142857143,13035.714285714286,20260.714285714286,2148.545178571429
179,2017,2,DI YOGYAKARTA,28995.535714285717,51072.321428571435,10660.714285714286,25785.714285714286,36113.392857142855,31495.535714285717,114237.5,13891.071428571431,12831.25,19703.571428571428,2050.1601785714292
180,2017,2,DKI JAKARTA,35090.90909090909,55554.545454545456,11397.272727272728,39352.72727272727,52799.09090909091,32830.0,124239.09090909091,14900.909090909092,13784.545454545454,20900.0,2269.233727272728
181,2017,2,GORONTALO,34616.07142857143,46035.714285714275,10097.32142857143,25044.642857142862,57638.392857142855,36321.42857142857,110000.0,16116.964285714286,14898.214285714286,20959.821428571428,2126.5780357142858
182,2017,2,JAMBI,23041.964285714286,39448.21428571428,11512.5,26723.214285714286,29863.392857142862,29503.571428571428,120975.0,14810.714285714286,13346.428571428569,21410.714285714286,2076.026785714286
183,2017,2,JAWA BARAT,30399.107142857138,43358.92857142857,10432.142857142857,35038.392857142855,47718.75,32594.642857142862,122943.75,14700.0,13414.285714285714,20698.214285714286,2160.5619642857146
184,2017,2,JAWA TENGAH,29128.94736842105,45957.01754385965,10132.456140350878,26875.43859649123,41353.508771929824,31509.649122807015,114389.47368421053,14447.368421052632,13126.315789473683,19994.736842105263,2040.2156140350878
185,2017,2,JAWA TIMUR,26766.071428571428,36458.03571428572,10065.17857142857,24371.42857142857,33788.392857142855,29069.642857142862,107884.82142857145,13917.857142857143,13107.142857142857,18986.60714285714,1918.224553571429
186,2017,2,KALIMANTAN BARAT,30867.857142857138,39824.107142857145,12691.071428571431,29439.285714285717,47350.892857142855,27606.25,121908.92857142855,13544.642857142857,13650.892857142857,22073.214285714286,2159.2540178571426
187,2017,2,KALIMANTAN SELATAN,30276.785714285717,38777.67857142857,13400.892857142857,32016.964285714286,40993.75,35057.142857142855,128775.89285714286,14891.964285714286,13647.321428571431,21728.571428571428,2318.815446428571
188,2017,2,KALIMANTAN TENGAH,32873.21428571428,40201.78571428572,13562.5,49021.428571428565,48910.714285714275,32067.857142857138,122910.71428571428,15807.142857142857,14646.428571428569,23773.214285714286,2361.900357142857
189,2017,2,KALIMANTAN TIMUR,32008.035714285717,41216.07142857143,12209.821428571431,36628.57142857143,54148.214285714275,32407.142857142862,120841.07142857145,15175.0,15915.178571428569,21601.785714285714,2251.727232142857
190,2017,2,KALIMANTAN UTARA,35303.57142857143,41589.28571428572,12574.107142857143,38205.357142857145,70361.60714285714,40156.25,105295.53571428572,14475.0,14360.714285714286,23541.964285714286,2304.4089285714285
191,2017,2,KEPULAUAN BANGKA BELITUNG,35900.0,39570.53571428572,11276.785714285714,51595.535714285725,57629.464285714275,34356.25,116818.75,13962.5,12588.392857142857,22102.67857142857,2262.195892857143
192,2017,2,KEPULAUAN RIAU,27049.107142857138,39638.392857142855,12932.142857142857,42769.642857142855,37116.07142857143,32468.75,111299.10714285713,14186.607142857143,13014.285714285714,24659.821428571428,2205.921875
193,2017,2,LAMPUNG,26472.321428571428,38390.17857142857,10759.82142857143,28988.392857142862,42143.75,29021.42857142857,111009.82142857145,13846.428571428569,13390.178571428569,19919.64285714286,2000.4129464285709
194,2017,2,MALUKU,39352.67857142857,47292.857142857145,12187.5,54814.285714285725,60428.57142857143,36972.32142857143,109510.71428571428,17092.85714285714,15635.714285714286,29952.67857142857,2410.414107142857
195,2017,2,MALUKU UTARA,48011.81818181818,55002.727272727265,12169.090909090908,38680.90909090909,65614.54545454546,39313.63636363636,110727.27272727274,15988.181818181818,15725.454545454546,18223.636363636364,2346.324909090909
196,2017,2,NUSA TENGGARA BARAT,26373.214285714286,38381.25,8686.607142857143,25341.964285714286,39661.607142857145,36745.53571428572,103805.35714285713,14912.5,13594.642857142857,20428.571428571428,1964.8107142857148
197,2017,2,NUSA TENGGARA TIMUR,34947.32142857143,47324.107142857145,11146.428571428569,43544.642857142855,53029.464285714275,36322.32142857143,99654.46428571428,15591.071428571431,14965.178571428569,23954.464285714286,2188.7889285714286
198,2017,2,PAPUA,49941.071428571435,52063.392857142855,11451.785714285714,56916.07142857143,56192.857142857145,37592.857142857145,109244.64285714287,17570.535714285714,14916.964285714286,35706.25,2466.3301785714293
199,2017,2,PAPUA BARAT,46875.0,51138.392857142855,12989.285714285714,46019.642857142855,59760.714285714275,36899.107142857145,106026.78571428572,17277.678571428572,16824.10714285714,29070.535714285717,2416.315178571429
200,2017,2,RIAU,25134.545454545456,36988.181818181816,11828.181818181818,29466.363636363636,36497.27272727273,32480.0,109602.72727272726,13989.090909090908,13666.363636363636,21158.18181818182,2073.112181818182
201,2017,2,SEMUA PROVINSI,32215.789473684214,43022.80701754386,11207.894736842105,33655.26315789473,45586.84210526317,32661.403508771935,114217.54385964911,15013.157894736842,13998.245614035088,21869.298245614034,2149.077105263157
202,2017,2,SULAWESI BARAT,28145.535714285717,40295.53571428572,9569.642857142857,25743.75,31534.821428571428,32714.285714285717,114489.28571428572,15693.75,13457.142857142857,18841.964285714286,2005.1569642857144
203,2017,2,SULAWESI SELATAN,26193.75,37553.57142857143,9752.67857142857,20876.785714285714,37650.0,23081.25,101908.92857142855,14677.678571428569,13573.214285714286,19047.321428571428,1798.5828571428574
204,2017,2,SULAWESI TENGAH,28772.321428571428,43870.53571428572,10123.214285714286,24277.67857142857,51149.107142857145,25023.214285714286,104810.71428571428,15794.642857142857,14230.357142857143,21260.714285714286,1925.9685714285715
205,2017,2,SULAWESI TENGGARA,35365.17857142857,46452.678571428565,10436.607142857143,31843.75,55825.892857142855,32325.0,105434.82142857145,16215.178571428569,14933.035714285714,21402.678571428565,2093.980982142857
206,2017,2,SULAWESI UTARA,35946.42857142857,43949.107142857145,11025.892857142857,37355.357142857145,61994.642857142855,28708.035714285717,100647.32142857145,15561.607142857143,14407.142857142857,22608.92857142857,2072.2451785714293
207,2017,2,SUMATERA BARAT,23754.464285714286,37528.57142857143,13195.535714285714,29542.857142857138,32547.321428571428,37967.857142857145,123774.10714285714,15179.464285714286,13390.178571428569,20066.071428571428,2264.1558928571426
208,2017,2,SUMATERA SELATAN,32190.90909090909,42893.63636363636,10596.363636363636,35844.545454545456,46118.181818181816,30240.0,121147.27272727274,13674.545454545454,13187.272727272728,20633.636363636364,2126.109545454545
209,2017,2,SUMATERA UTARA,27676.785714285717,38239.28571428572,10517.857142857143,23957.142857142862,25875.892857142862,28933.035714285717,118290.17857142855,14087.5,13472.321428571431,18650.0,1989.799375
210,2017,3,ACEH,29743.650793650795,29852.380952380958,9990.47619047619,32027.777777777777,29530.15873015873,25457.93650793651,134062.6984126984,14782.539682539682,14321.428571428569,21079.36507936508,2072.2112698412693
211,2017,3,BALI,25915.573770491803,25511.475409836065,10678.688524590163,19324.59016393443,30128.688524590165,33370.49180327869,107597.54098360657,14115.573770491805,14136.88524590164,19529.508196721312,1957.5628688524591
212,2017,3,BANTEN,29195.23809523809,30791.269841269837,11054.761904761905,28940.476190476187,36682.53968253968,34451.5873015873,116794.44444444445,14499.20634920635,12822.222222222224,22208.730158730163,2114.202063492063
213,2017,3,BENGKULU,30230.15873015873,31321.42857142857,10847.619047619048,28409.523809523813,33968.25396825397,32452.380952380958,126746.03174603176,14795.238095238095,12950.79365079365,20233.33333333333,2128.5099206349205
214,2017,3,DI YOGYAKARTA,27603.174603174604,36776.190476190466,10674.603174603177,23057.142857142862,28115.873015873014,30972.222222222223,113884.12698412697,13721.428571428569,12851.587301587302,20203.174603174604,1996.055079365079
215,2017,3,DKI JAKARTA,32480.15873015873,44964.285714285725,11509.52380952381,34399.206349206346,41923.809523809534,32442.063492063488,124761.90476190475,14766.666666666664,13731.746031746034,21661.11111111111,2217.9863492063487
216,2017,3,GORONTALO,33603.1746031746,34952.380952380954,10094.444444444445,28809.523809523813,58650.793650793654,39547.619047619046,110000.0,15925.396825396823,14904.761904761905,21269.84126984127,2159.748968253968
217,2017,3,JAMBI,24858.730158730163,30080.95238095238,11517.460317460318,26143.650793650795,29848.4126984127,29035.714285714286,120865.07936507935,14725.396825396823,13273.015873015871,21380.95238095238,2056.063333333333
218,2017,3,JAWA BARAT,29044.44444444444,34076.190476190466,10443.650793650791,31837.301587301587,39562.69841269841,31584.126984126982,122866.66666666669,14614.285714285714,13342.063492063491,21073.809523809523,2107.913888888889
219,2017,3,JAWA TENGAH,26207.93650793651,33131.74603174603,10170.63492063492,22498.4126984127,31318.25396825397,30573.015873015873,115780.95238095238,14132.539682539682,12903.968253968254,20215.079365079364,1977.6659523809528
220,2017,3,JAWA TIMUR,24996.8253968254,26341.269841269837,10130.952380952382,19203.96825396825,26236.507936507933,28621.42857142857,109033.33333333331,13780.15873015873,13013.492063492064,19513.492063492064,1873.128333333333
221,2017,3,KALIMANTAN BARAT,30474.1935483871,28048.387096774193,12743.548387096775,37022.58064516129,48843.548387096766,29167.741935483868,122283.06451612904,13450.0,13599.193548387097,21765.322580645163,2188.1778225806456
222,2017,3,KALIMANTAN SELATAN,29088.888888888887,28984.92063492064,13347.619047619048,32186.507936507933,37480.95238095238,33519.04761904762,128558.73015873016,14777.777777777776,13522.222222222224,22374.603174603173,2276.0255555555555
223,2017,3,KALIMANTAN TENGAH,31656.349206349205,31203.174603174604,13480.952380952383,47270.63492063492,46873.809523809534,31031.74603174603,122628.57142857145,15676.190476190475,14544.444444444443,23926.984126984127,2316.497857142857
224,2017,3,KALIMANTAN TIMUR,31642.063492063488,31818.25396825397,12233.333333333336,37243.650793650784,51846.031746031746,33689.68253968254,122980.15873015873,14675.396825396823,16118.253968253966,21934.126984126986,2263.615793650793
225,2017,3,KALIMANTAN UTARA,35365.079365079364,35515.87301587302,12575.396825396823,38930.15873015873,59833.33333333334,39638.88888888888,103003.96825396824,14311.904761904761,14278.571428571431,24002.380952380958,2265.3302380952373
226,2017,3,KEPULAUAN BANGKA BELITUNG,33053.968253968254,29990.476190476187,11264.285714285714,48296.031746031746,46442.857142857145,34815.079365079364,114670.63492063493,13809.52380952381,12698.412698412698,23242.857142857138,2210.716904761905
227,2017,3,KEPULAUAN RIAU,31784.126984126982,31103.96825396825,12942.063492063491,37573.809523809534,33777.77777777778,33201.5873015873,110323.01587301587,13906.349206349209,12743.650793650791,24150.793650793654,2178.5551587301584
228,2017,3,LAMPUNG,24688.09523809524,28850.793650793654,10840.47619047619,27043.650793650795,36802.38095238096,28819.84126984127,110316.66666666669,13566.666666666664,13360.317460317461,20199.20634920635,1961.6668253968253
229,2017,3,MALUKU,40880.95238095238,41008.73015873016,12134.920634920634,62220.63492063492,62689.68253968254,37506.349206349216,109596.03174603176,17025.396825396827,15761.904761904761,29909.523809523813,2439.4870634920635
230,2017,3,MALUKU UTARA,45916.393442622946,45518.852459016394,12154.918032786885,42093.44262295082,62372.95081967213,40336.065573770495,109918.03278688523,16001.639344262296,15865.573770491805,19734.4262295082,2350.484836065574
231,2017,3,NUSA TENGGARA BARAT,22174.603174603173,29159.523809523813,8793.650793650793,19912.698412698413,27957.142857142862,36642.063492063484,104098.41269841268,14776.984126984129,13500.79365079365,20795.23809523809,1907.4229365079364
232,2017,3,NUSA TENGGARA TIMUR,31040.476190476187,37071.42857142857,11153.174603174602,37314.28571428572,53784.92063492064,38598.4126984127,100211.90476190476,15484.126984126984,14936.507936507936,24888.09523809524,2174.343412698413
233,2017,3,PAPUA,47308.87096774193,44193.548387096766,11411.290322580648,50795.161290322576,50214.516129032265,37516.93548387097,109385.48387096773,17523.387096774193,15025.806451612903,35645.967741935485,2413.2425
234,2017,3,PAPUA BARAT,44289.68253968254,45535.714285714275,13014.285714285714,52025.396825396834,60269.84126984128,36185.71428571428,107460.31746031746,17253.174603174604,16701.5873015873,27419.04761904762,2411.132777777778
235,2017,3,RIAU,26089.68253968254,28488.09523809524,11794.444444444443,31643.650793650795,35140.47619047618,28857.936507936512,111911.11111111114,13646.825396825398,13716.666666666664,22257.142857142862,2042.429126984127
236,2017,3,SEMUA PROVINSI,31195.23809523809,33184.920634920636,11245.238095238095,33550.793650793654,42423.809523809534,32700.0,114213.49206349206,14872.222222222224,13975.396825396823,22203.96825396825,2128.1217460317457
237,2017,3,SULAWESI BARAT,28688.09523809524,29861.904761904767,9789.68253968254,23779.365079365078,26771.42857142857,31228.571428571428,113168.25396825395,15097.619047619048,13676.190476190475,18725.396825396827,1955.601507936508
238,2017,3,SULAWESI SELATAN,27120.634920634922,29159.523809523813,9700.0,21210.31746031746,33847.619047619046,24311.904761904767,102096.03174603176,14578.571428571431,13362.698412698413,19641.26984126984,1799.4108730158732
239,2017,3,SULAWESI TENGAH,31508.19672131148,32122.950819672133,10128.688524590163,27104.918032786885,53371.31147540984,27414.754098360656,107889.34426229508,15828.688524590163,14113.11475409836,21638.524590163932,1976.395819672131
240,2017,3,SULAWESI TENGGARA,35459.52380952382,38747.619047619046,10453.968253968254,36501.5873015873,61604.761904761916,32960.31746031746,105738.88888888886,16054.761904761905,14834.126984126984,21753.174603174604,2116.916111111111
241,2017,3,SULAWESI UTARA,34448.4126984127,33079.36507936508,11053.968253968254,43205.55555555556,61025.39682539683,30544.44444444444,101130.95238095238,15764.285714285714,14449.20634920635,22758.730158730163,2098.0857142857144
242,2017,3,SUMATERA BARAT,25009.52380952381,28746.8253968254,13003.968253968254,30523.015873015873,35860.31746031746,37830.95238095238,123750.0,15150.79365079365,13389.682539682539,20452.380952380958,2254.149761904762
243,2017,3,SUMATERA SELATAN,31692.857142857138,32947.619047619046,10600.0,34010.31746031746,41688.09523809524,29453.96825396825,120269.84126984127,13510.317460317461,13184.920634920634,20642.85714285714,2079.918492063492
244,2017,3,SUMATERA UTARA,28195.23809523809,29798.4126984127,10503.968253968254,28307.936507936512,29804.761904761905,30188.09523809524,118985.71428571428,14015.873015873016,13490.47619047619,18755.55555555556,2017.2251587301587
245,2017,4,ACEH,28402.419354838712,25783.064516129038,9960.483870967742,37359.67741935484,35351.6129032258,25082.258064516132,133546.7741935484,14715.322580645161,14412.90322580645,21416.129032258064,2082.4264516129033
246,2017,4,BALI,22928.22580645161,21725.8064516129,11024.193548387097,19438.70967741936,25154.032258064515,32805.645161290326,107547.58064516127,13725.806451612903,14013.709677419352,19237.90322580645,1937.788306451613
247,2017,4,BANTEN,26542.741935483868,27209.677419354837,11179.838709677419,34319.354838709674,34889.51612903226,34999.1935483871,116657.25806451615,14108.064516129034,12753.225806451614,22754.032258064515,2129.7065322580647
248,2017,4,BENGKULU,26076.612903225807,28189.516129032258,11590.322580645161,33760.48387096774,32860.48387096774,31516.129032258068,125564.51612903224,14029.838709677419,12884.677419354839,20180.64516129032,2134.8033870967747
249,2017,4,DI YOGYAKARTA,25431.451612903227,30887.90322580645,10935.483870967742,29387.09677419355,26538.70967741936,31145.161290322583,113865.32258064515,13475.0,12733.064516129034,21030.64516129032,2016.5837903225809
250,2017,4,DKI JAKARTA,30838.70967741936,36462.096774193546,11893.548387096775,38858.06451612903,39685.48387096774,32907.258064516136,123971.7741935484,14330.645161290322,13594.354838709678,22386.290322580644,2229.6769354838707
251,2017,4,GORONTALO,29314.516129032258,29959.677419354837,10229.838709677419,25733.870967741932,45185.483870967735,28633.064516129038,110000.0,15806.451612903225,14850.0,22771.774193548383,1993.2437096774195
252,2017,4,JAMBI,22295.967741935485,25236.290322580644,11665.322580645161,33259.67741935484,31554.032258064515,28987.09677419355,122355.64516129033,14443.548387096775,13251.612903225809,21667.74193548387,2083.092177419355
253,2017,4,JAWA BARAT,26349.1935483871,28714.516129032258,10593.548387096776,35554.83870967742,34917.741935483864,31876.612903225807,121932.25806451615,14320.161290322581,13304.032258064517,21671.774193548383,2104.6379032258064
254,2017,4,JAWA TENGAH,23443.548387096773,27272.580645161288,10462.90322580645,27886.290322580644,28984.677419354837,30862.90322580645,115470.96774193547,13856.451612903225,12868.548387096775,20953.22580645161,1992.655725806452
255,2017,4,JAWA TIMUR,22806.451612903227,22495.161290322583,10399.193548387097,22405.645161290322,22954.032258064515,28933.870967741932,108654.03225806453,13566.129032258064,12937.90322580645,20379.83870967742,1883.787580645161
256,2017,4,KALIMANTAN BARAT,26774.1935483871,24576.612903225807,12730.645161290322,42706.451612903234,45850.0,27833.870967741932,121903.2258064516,13221.774193548386,13541.935483870966,21651.612903225807,2167.6475806451613
257,2017,4,KALIMANTAN SELATAN,24914.516129032258,25144.354838709678,13183.064516129034,32177.419354838712,33711.290322580644,33686.290322580644,128548.3870967742,14404.838709677419,13510.483870967742,22892.741935483868,2249.561129032258
258,2017,4,KALIMANTAN TENGAH,27027.419354838712,26606.451612903227,13451.612903225809,46516.12903225807,42060.48387096774,32250.8064516129,122900.80645161292,15395.967741935483,14394.354838709678,24123.387096774193,2300.302822580645
259,2017,4,KALIMANTAN TIMUR,27562.90322580645,27409.677419354837,12200.0,34479.032258064515,45425.0,34804.83870967742,122959.67741935485,14643.548387096775,16673.387096774193,22258.064516129038,2242.8720967741933
260,2017,4,KALIMANTAN UTARA,29778.22580645161,29290.322580645166,12620.161290322581,35171.77419354839,51302.41935483871,38608.87096774193,102946.7741935484,13945.967741935483,14101.612903225809,23870.161290322583,2198.722580645161
261,2017,4,KEPULAUAN BANGKA BELITUNG,30764.516129032258,27441.129032258068,11421.774193548386,49245.967741935485,40889.51612903226,34681.451612903234,113542.74193548385,13518.548387096775,12770.161290322581,23531.451612903227,2194.581612903225
262,2017,4,KEPULAUAN RIAU,29866.129032258068,29194.354838709678,12996.774193548386,45191.12903225807,35556.451612903234,32645.967741935485,110561.29032258065,14021.774193548386,12759.677419354839,24397.580645161288,2199.4224193548384
263,2017,4,LAMPUNG,22151.612903225807,24395.161290322583,11118.548387096775,32465.322580645166,31923.387096774193,28915.322580645166,109387.90322580644,13233.870967741936,13288.709677419352,20529.83870967742,1966.7578225806449
264,2017,4,MALUKU,35518.03278688525,35353.27868852459,12299.180327868853,54694.26229508197,55251.63934426229,37582.7868852459,109532.78688524589,16771.311475409835,15795.081967213115,30223.77049180328,2384.553606557377
265,2017,4,MALUKU UTARA,40295.08196721312,39953.27868852459,12208.196721311477,38615.573770491814,58757.37704918032,40338.524590163935,109750.0,16024.590163934428,15869.67213114754,23304.918032786885,2332.288524590164
266,2017,4,NUSA TENGGARA BARAT,19726.612903225807,25064.516129032258,9187.09677419355,22445.967741935485,24037.90322580645,36885.48387096774,103199.19354838708,14457.258064516129,13470.967741935483,21212.90322580645,1911.180080645161
267,2017,4,NUSA TENGGARA TIMUR,27008.064516129038,31950.8064516129,11110.483870967742,30607.258064516132,44716.12903225807,39425.0,100325.0,15133.870967741936,14822.580645161292,25069.354838709678,2125.007419354839
268,2017,4,PAPUA,41880.645161290326,38183.06451612903,11506.451612903225,41735.48387096774,45078.22580645161,36477.41935483871,110360.48387096773,17421.774193548386,15093.548387096775,35661.290322580644,2343.939032258065
269,2017,4,PAPUA BARAT,40073.77049180328,40204.91803278688,13013.934426229507,45238.524590163935,55186.065573770495,37097.54098360656,107049.18032786883,17134.426229508197,16672.131147540982,28365.573770491803,2372.171229508197
270,2017,4,RIAU,25145.901639344258,24861.475409836065,12094.262295081968,41627.04918032787,39998.360655737706,27468.852459016398,112844.26229508195,13532.786885245901,13690.163934426231,22365.573770491803,2077.011393442623
271,2017,4,SEMUA PROVINSI,27851.612903225807,28689.516129032258,11382.258064516129,34877.41935483871,38433.06451612903,32151.612903225807,114047.58064516127,14624.193548387097,13944.354838709678,22679.032258064515,2109.8559677419353
272,2017,4,SULAWESI BARAT,24950.819672131147,25545.901639344258,9931.967213114753,22966.39344262295,22778.688524590165,31495.90163934426,111561.47540983607,15032.786885245901,13713.934426229507,18740.16393442623,1928.347131147541
273,2017,4,SULAWESI SELATAN,23186.290322580644,25316.935483870966,9858.064516129032,20212.09677419355,27402.419354838712,22840.322580645166,102383.06451612904,14431.451612903225,13399.193548387097,19837.09677419355,1760.1937903225805
274,2017,4,SULAWESI TENGAH,27439.516129032258,28125.0,9937.09677419355,26427.419354838712,43148.3870967742,24796.774193548383,108891.12903225806,15337.09677419355,14045.967741935483,22313.70967741936,1910.734274193548
275,2017,4,SULAWESI TENGGARA,30367.741935483868,32897.58064516129,10456.451612903224,27598.387096774193,38530.645161290326,30723.387096774193,104152.41935483873,15775.806451612903,14662.09677419355,21879.032258064515,1991.5421774193546
276,2017,4,SULAWESI UTARA,30163.70967741936,29112.90322580645,11182.258064516129,42870.16129032258,51181.451612903234,30129.838709677417,103850.80645161292,15535.483870967742,14378.225806451614,24988.70967741936,2094.162338709677
277,2017,4,SUMATERA BARAT,23328.22580645161,25592.741935483868,13054.032258064517,39226.6129032258,41803.22580645161,38224.1935483871,123740.32258064515,14975.806451612903,13321.774193548386,20509.677419354837,2289.479758064517
