Tahun,Bulan,Provinsi,Bawang Merah,Bawang Putih,Beras,Cabai Merah,Cabai Rawit,Daging Ayam,Daging Sapi,Gula Pasir,Minyak Goreng,Telur Ayam,Bulan_y,index
2019,5,BANTEN,33852.380952380954,48288.09523809524,11592.857142857143,35683.333333333336,29319.04761904762,37421.42857142857,116657.14285714286,13761.904761904761,11819.047619047618,25111.904761904763,4,1.3885371904596582
2019,5,BENGKULU,37242.857142857145,49828.57142857143,11576.190476190477,30904.761904761905,31776.190476190477,35626.19047619047,121269.04761904762,12673.809523809523,12247.619047619048,22521.428571428572,4,3.0762676478589697
2019,5,DI YOGYAKARTA,27962.5,44462.5,11400.0,30482.5,21945.0,33750.0,113750.0,13100.0,11900.0,23487.5,4,-0.3653960804495995
2019,5,DKI JAKARTA,39500.0,65861.90476190476,12592.857142857143,44121.42857142857,33252.380952380954,36526.19047619047,127423.80952380953,14300.0,12850.0,24390.47619047619,4,2.2390382662629236
2019,5,GORONTALO,44740.47619047619,64766.666666666664,10750.0,38823.80952380953,82538.09523809524,32564.285714285714,120000.0,14438.095238095239,14540.47619047619,34064.28571428572,4,8.488096633606148
2019,5,JAMBI,30476.190476190477,47926.19047619047,12100.0,30592.85714285714,34445.23809523809,33364.28571428572,120983.33333333333,13369.047619047618,11800.0,21076.190476190477,4,2.638506156412106
2019,5,JAWA BARAT,31204.761904761905,49266.666666666664,11145.238095238095,32900.0,27790.47619047619,35283.333333333336,123180.95238095238,13380.952380952382,12292.857142857143,23892.85714285714,4,0.8427380058543292
2019,5,JAWA TENGAH,28830.95238095238,42933.333333333336,10550.0,26597.619047619046,19245.238095238095,33233.333333333336,111847.61904761905,13385.714285714286,11847.619047619048,22971.428571428572,4,0.4809977346323677
2019,5,JAWA TIMUR,27192.85714285714,37304.76190476191,10550.0,29183.333333333332,15792.857142857143,32328.571428571428,111507.14285714286,12761.904761904761,12002.380952380952,22357.14285714286,4,0.4723872277283476
2019,5,KALIMANTAN BARAT,32390.47619047619,30942.85714285714,13135.714285714286,43890.47619047619,52254.76190476191,34495.23809523809,123209.52380952382,12616.666666666666,12578.57142857143,26600.0,4,5.149937415471612
2019,5,KALIMANTAN SELATAN,35228.57142857143,48564.28571428572,12754.761904761905,43352.380952380954,30264.285714285714,38140.47619047619,128150.0,14604.761904761905,12183.333333333334,24311.904761904763,4,3.3609600072232837
2019,5,KALIMANTAN TENGAH,39228.57142857143,45790.47619047619,13678.57142857143,56659.52380952381,38042.857142857145,36792.857142857145,126252.38095238095,14630.952380952382,13728.57142857143,27464.285714285714,4,4.673553886753524
2019,5,KALIMANTAN TIMUR,38019.04761904762,56964.28571428572,12759.52380952381,47157.142857142855,49545.23809523809,33769.04761904762,123323.80952380953,14026.190476190477,16897.619047619046,24085.714285714286,4,4.3623154917817
2019,5,KALIMANTAN UTARA,42954.76190476191,45621.42857142857,13400.0,55778.57142857143,68983.33333333333,44004.76190476191,130530.95238095238,13388.095238095239,13973.809523809523,29145.238095238095,4,4.674325509839022
2019,5,KEPULAUAN BANGKA BELITUNG,37971.42857142857,45052.380952380954,11730.952380952382,57616.666666666664,39869.04761904762,38785.71428571428,112735.71428571429,12607.142857142857,12492.857142857143,25507.14285714286,4,-0.6457677861769895
2019,5,KEPULAUAN RIAU,30300.0,31933.333333333332,13295.238095238095,52385.71428571428,51700.0,40809.52380952381,113238.09523809524,11983.333333333334,12350.0,23769.04761904762,4,5.924252498912381
